gateway, tag, rssi, latitude, longitude, ts
ZH/a//4Ab1A=,RAK4630-FDE9,-104,22.3428,114.20566,2022-12-15T09:11:14.343611279Z
AIAAAKAAccc=,RAK4630-FDE9,-113,22.362311,114.1196039,2022-12-15T09:11:21.720070431Z
ZH/a//4Ab1A=,RAK4630-FDE9,-107,22.3428,114.20566,2022-12-15T09:11:21.720070431Z
y01BuvE4WuY=,RAK4630-FDE9,-104,22.3625704,114.119536,2022-12-15T09:11:21.720070431Z
dKyHkOpmIg8=,RAK4630-FDE9,-102,22.3625842,114.1195748,2022-12-15T09:11:29.372578694Z
dKyHkOpmIg8=,RAK4630-FDE9,-102,22.3625842,114.1195748,2022-12-15T09:11:29.372578694Z
AIAAAKAAccc=,RAK4630-FDE9,-103,22.362311,114.1196039,2022-12-15T09:11:36.708162710Z
ZH/a//4Ax50=,RAK4630-FDE9,-103,22.357,114.21967,2022-12-15T09:11:36.708162710Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T09:11:36.708162710Z
cnb/AC4IA/s=,RAK4630-FDE9,-116,22.3110716,114.22715,2022-12-15T09:11:44.270561863Z
AIAAAKAAccc=,RAK4630-FDE9,-104,22.362311,114.1196039,2022-12-15T09:11:44.270561863Z
AIAAAKAAccc=,RAK4630-FDE9,-96,22.362311,114.1196039,2022-12-15T09:11:51.760834990Z
ZH/a//4Ax58=,RAK4630-FE82,-119,22.34953,114.17015,2022-12-15T09:11:53.301359041Z
cNN5//6OCKg=,RAK4630-FDE9,-101,0,0,2022-12-15T09:11:59.200440081Z
y01BuvE4WuY=,RAK4630-FDE9,-103,22.3625704,114.119536,2022-12-15T09:11:59.200440081Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T09:11:59.200440081Z
ZH/a//4Ax50=,RAK4630-FDE9,-107,22.35699,114.21968,2022-12-15T09:12:06.720505518Z
cnb/AC4IA/s=,RAK4630-FDE9,-117,22.3110716,114.22715,2022-12-15T09:12:06.720505518Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T09:12:06.720505518Z
Dr7+WcPZkeo=,RAK4630-FDE9,-111,22.3739904,114.11128319999999,2022-12-15T09:12:14.219724236Z
Dr7+WcPZkeo=,RAK4630-FDE9,-111,22.3739904,114.11128319999999,2022-12-15T09:12:14.219724236Z
ZH/a//4Ab1A=,RAK4630-FDE9,-95,22.3428,114.20566,2022-12-15T09:12:14.219724236Z
ZH/a//4Ax50=,RAK4630-FDE9,-93,22.357,114.21965,2022-12-15T09:12:14.219724236Z
ZH/a//4Ab1A=,RAK4630-FDE9,-115,22.3428,114.20566,2022-12-15T09:12:21.711103181Z
ZH/a//4Ax50=,RAK4630-FDE9,-96,22.357,114.21965,2022-12-15T09:12:21.711103181Z
AIAAAKAAWtE=,RAK4630-FDE9,-111,22.3739904,114.11456,2022-12-15T09:12:21.711103181Z
AIAAAKAAccc=,RAK4630-FDE9,-111,22.362311,114.1196039,2022-12-15T09:12:21.711103181Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T09:12:21.711103181Z
cnb/AC4IBBE=,RAK4630-FDE9,-116,22.3110716,114.22715,2022-12-15T09:12:21.711103181Z
AIAAAKAAccc=,RAK4630-FDE9,-104,22.362311,114.1196039,2022-12-15T09:12:29.217393309Z
ZH/a//4Ax50=,RAK4630-FDE9,-95,22.357,114.21965,2022-12-15T09:12:29.217393309Z
AIAAAKAAccc=,RAK4630-FDE9,-107,22.362311,114.1196039,2022-12-15T09:12:36.730599504Z
ZH/a//4Ax50=,RAK4630-FDE9,-105,22.357,114.21965,2022-12-15T09:12:36.730599504Z
ZH/a//4Ab1A=,RAK4630-FDE9,-107,22.3428,114.20566,2022-12-15T09:12:44.202878305Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T09:12:51.718588986Z
cNN5//6OCQA=,RAK4630-FDE9,-113,0,0,2022-12-15T09:12:51.718588986Z
Dr7+WcPZkeo=,RAK4630-FDE9,-110,22.3739904,114.11128319999999,2022-12-15T09:12:51.718588986Z
ZH/a//4Af74=,RAK4630-FDE9,-99,22.33469,114.20896,2022-12-15T09:12:51.718588986Z
cnb/AC4IA/s=,RAK4630-FDE9,-117,22.3110716,114.22715,2022-12-15T09:12:51.718588986Z
ZH/a//4Ax50=,RAK4630-FDE9,-105,22.357,114.21965,2022-12-15T09:12:51.718588986Z
ZH/a//4Ab1A=,RAK4630-FDE9,-105,22.3428,114.20566,2022-12-15T09:12:51.718588986Z
ZH/a//4Ab1A=,RAK4630-FDE9,-99,22.3428,114.20566,2022-12-15T09:12:59.228395175Z
cNN5//6OCQA=,RAK4630-FDE9,-97,0,0,2022-12-15T09:13:06.769755404Z
AIAAAKAAccc=,RAK4630-FDE9,-107,22.362311,114.1196039,2022-12-15T09:13:06.769755404Z
ZH/a//4Ab1A=,RAK4630-FDE9,-109,22.3428,114.20566,2022-12-15T09:13:06.769755404Z
cnb/AC4IBBE=,RAK4630-FDE9,-117,22.3110716,114.22715,2022-12-15T09:13:14.264545706Z
ZH/a//4Ab1A=,RAK4630-FDE9,-96,22.3428,114.20566,2022-12-15T09:13:14.264545706Z
AIAAAKAAccc=,RAK4630-FDE9,-110,22.362311,114.1196039,2022-12-15T09:13:14.264545706Z
cnb/AC4IA/s=,RAK4630-FDE9,-118,22.3110716,114.22715,2022-12-15T09:13:14.264545706Z
cnb/AC4HAWY=,RAK4630-FE82,-104,22.3707136,114.11456,2022-12-15T09:13:15.849529782Z
ZH/a//4Ax50=,RAK4630-FDE9,-103,22.35699,114.21965,2022-12-15T09:13:21.720430183Z
cnb/AC4IA/s=,RAK4630-FDE9,-119,22.3110716,114.22715,2022-12-15T09:13:21.720430183Z
ZH/a//4Ab1A=,RAK4630-FDE9,-115,22.3428,114.20566,2022-12-15T09:13:21.720430183Z
y01BuvE4WuY=,RAK4630-FDE9,-103,22.3625704,114.119536,2022-12-15T09:13:21.720430183Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T09:13:21.720430183Z
cnb/AC4HAWY=,RAK4630-FE82,-102,22.3707136,114.11456,2022-12-15T09:13:23.354535439Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T09:13:29.301718533Z
cnb/AC4HAWY=,RAK4630-FE82,-101,22.3707136,114.11456,2022-12-15T09:13:30.981623843Z
AIAAAKAAccc=,RAK4630-FDE9,-107,22.362311,114.1196039,2022-12-15T09:13:36.706757582Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T09:13:36.706757582Z
cnb/AC4HAWY=,RAK4630-FE82,-107,22.3707136,114.11456,2022-12-15T09:13:38.420246977Z
y01BuvE4WuY=,RAK4630-FDE9,-89,22.3625704,114.119536,2022-12-15T09:13:44.235993880Z
AIAAAKAAccc=,RAK4630-FDE9,-103,22.362311,114.1196039,2022-12-15T09:13:44.235993880Z
cnb/AC4HAWY=,RAK4630-FE82,-105,22.3707136,114.11456,2022-12-15T09:13:45.796285500Z
y01BuvE4WuY=,RAK4630-FDE9,-95,22.3625704,114.119536,2022-12-15T09:13:51.745257532Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T09:13:51.745257532Z
cnb/AC4HAWY=,RAK4630-FE82,-105,22.3707136,114.11456,2022-12-15T09:13:53.388175143Z
Dr7+WcPZkeo=,RAK4630-FDE9,-111,22.3739904,114.11128319999999,2022-12-15T09:13:59.210314821Z
y01BuvE4WuY=,RAK4630-FDE9,-99,22.3625704,114.119536,2022-12-15T09:13:59.210314821Z
ZH/a//4Ax50=,RAK4630-FDE9,-113,22.357,114.2196,2022-12-15T09:13:59.210314821Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T09:13:59.210314821Z
ZH/a//4Ax58=,RAK4630-FDE9,-121,22.34953,114.17015,2022-12-15T09:13:59.210314821Z
ZH/a//4Ax58=,RAK4630-FE82,-111,22.34953,114.17015,2022-12-15T09:14:00.737649375Z
ZH/a//4Ab1A=,RAK4630-FDE9,-98,22.3428,114.20566,2022-12-15T09:14:06.712295777Z
AIAAAKAAccc=,RAK4630-FDE9,-107,22.362311,114.1196039,2022-12-15T09:14:06.712295777Z
cnb/AC4HAWY=,RAK4630-FE82,-109,22.3707136,114.11456,2022-12-15T09:14:08.403350822Z
AIAAAKAAccc=,RAK4630-FDE9,-104,22.362311,114.1196039,2022-12-15T09:14:14.318278679Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T09:14:29.209632Z
AIAAAKAAWtE=,RAK4630-FDE9,-111,22.3739904,114.11456,2022-12-15T09:14:29.209632Z
Dr7+WcPZkeo=,RAK4630-FDE9,-107,22.3739904,114.11128319999999,2022-12-15T09:14:36.738737191Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T09:14:36.738737191Z
cnb/AC4IA/s=,RAK4630-FDE9,-113,22.3110716,114.22715,2022-12-15T09:14:36.738737191Z
cNN5//6OCQA=,RAK4630-FDE9,-109,0,0,2022-12-15T09:14:36.738737191Z
cnb/AC4IBBE=,RAK4630-FDE9,-117,22.3110716,114.22715,2022-12-15T09:14:36.738737191Z
cnb/AC4IBBE=,RAK4630-FDE9,-115,22.3110716,114.22715,2022-12-15T09:14:36.738737191Z
Dr7+WcPZkeo=,RAK4630-FDE9,-107,22.3739904,114.11128319999999,2022-12-15T09:14:36.738737191Z
ZH/a//4Ax50=,RAK4630-FDE9,-104,22.357,114.21961,2022-12-15T09:14:36.738737191Z
ZH/a//4Ax50=,RAK4630-FDE9,-102,22.35703,114.21966,2022-12-15T09:14:44.223887005Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T09:14:44.223887005Z
y01BuvE4WuY=,RAK4630-FDE9,-97,22.3625704,114.119536,2022-12-15T09:14:51.708875413Z
cnb/AC4IA/s=,RAK4630-FDE9,-109,22.3110716,114.22715,2022-12-15T09:14:51.708875413Z
dKyHkOpmIg8=,RAK4630-FDE9,-110,22.3625842,114.1195748,2022-12-15T09:14:51.708875413Z
dKyHkOpmIg8=,RAK4630-FDE9,-110,22.3625842,114.1195748,2022-12-15T09:14:51.708875413Z
cnb/AC4IA/s=,RAK4630-FDE9,-114,22.3110716,114.22715,2022-12-15T09:14:59.315636140Z
Dr7+WcPZkeo=,RAK4630-FDE9,-112,22.3739904,114.11128319999999,2022-12-15T09:14:59.315636140Z
AIAAAKAAccc=,RAK4630-FDE9,-113,22.362311,114.1196039,2022-12-15T09:14:59.315636140Z
y01BuvE4WuY=,RAK4630-FDE9,-101,22.3625704,114.119536,2022-12-15T09:14:59.315636140Z
Dr7+WcPZkeo=,RAK4630-FDE9,-112,22.3739904,114.11128319999999,2022-12-15T09:14:59.315636140Z
9oM/P/6EQcI=,RAK4630-FDE9,-105,22.29998,114.1729,2022-12-15T09:15:06.726162124Z
y01BuvE4WuY=,RAK4630-FDE9,-101,22.3625704,114.119536,2022-12-15T09:15:06.726162124Z
ZH/a//4Af74=,RAK4630-FDE9,-99,22.33469,114.20896,2022-12-15T09:15:06.726162124Z
9oM/P/6EQcI=,RAK4630-FDE9,-106,22.29998,114.1729,2022-12-15T09:15:06.726162124Z
ZH/a//4Ax50=,RAK4630-FDE9,-105,22.35703,114.21966,2022-12-15T09:15:06.726162124Z
cNN5//6OCQA=,RAK4630-FDE9,-105,0,0,2022-12-15T09:15:06.726162124Z
ZH/a//4Af74=,RAK4630-FDE9,-95,22.33469,114.20896,2022-12-15T09:15:14.252330702Z
Q/NT5NJboFU=,RAK4630-FDE9,-113,22.318284800000004,114.18009599999999,2022-12-15T09:15:21.722061596Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T09:15:21.722061596Z
ZH/a//4Aaqg=,RAK4630-FDE9,-111,0,0,2022-12-15T09:15:21.722061596Z
y01BuvE4WuY=,RAK4630-FDE9,-99,22.3625704,114.119536,2022-12-15T09:15:21.722061596Z
AIAAAKAAWtE=,RAK4630-FDE9,-113,22.3739904,114.11456,2022-12-15T09:15:21.722061596Z
AIAAAKAAccc=,RAK4630-FDE9,-98,22.362311,114.1196039,2022-12-15T09:15:29.248791851Z
y01BuvE4WuY=,RAK4630-FDE9,-89,22.3625704,114.119536,2022-12-15T09:15:29.248791851Z
ZH/a//4Aaqg=,RAK4630-FDE9,-109,0,0,2022-12-15T09:15:36.746323120Z
AIAAAKAAccc=,RAK4630-FDE9,-104,22.362311,114.1196039,2022-12-15T09:15:44.215410938Z
ZH/a//4Ax50=,RAK4630-FDE9,-104,22.35699,114.21974,2022-12-15T09:15:51.715974915Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T09:15:51.715974915Z
ZH/a//4Ab1A=,RAK4630-FDE9,-109,22.3428,114.20566,2022-12-15T09:15:51.715974915Z
AIAAAKAAccc=,RAK4630-FDE9,-102,22.362311,114.1196039,2022-12-15T09:15:59.208026565Z
y01BuvE4WuY=,RAK4630-FDE9,-90,22.3625704,114.119536,2022-12-15T09:15:59.208026565Z
ZH/a//4Ax50=,RAK4630-FDE9,-102,22.35699,114.21974,2022-12-15T09:16:06.724182144Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T09:16:06.724182144Z
Q/NT5NJboFU=,RAK4630-FDE9,-107,22.318284800000004,114.18009599999999,2022-12-15T09:16:06.724182144Z
Q/NT5NJboFU=,RAK4630-FDE9,-104,22.318284800000004,114.18009599999999,2022-12-15T09:16:14.291322444Z
Q/NT5NJboFU=,RAK4630-FDE9,-104,22.318284800000004,114.18009599999999,2022-12-15T09:16:21.722407125Z
cnb/AC4IA/s=,RAK4630-FDE9,-120,22.3110716,114.22715,2022-12-15T09:16:21.722407125Z
y01BuvE4WuY=,RAK4630-FDE9,-93,22.3625704,114.119536,2022-12-15T09:16:21.722407125Z
ZH/a//4Ax50=,RAK4630-FDE9,-108,22.35701,114.21969,2022-12-15T09:16:21.722407125Z
cNN5//6OCYg=,RAK4630-FDE9,-113,0,0,2022-12-15T09:16:29.248110991Z
y01BuvE4WuY=,RAK4630-FDE9,-99,22.3625704,114.119536,2022-12-15T09:16:29.248110991Z
AIAAAKAAeUU=,RAK4630-FDE9,-115,22.362329799999998,114.11963329999999,2022-12-15T09:16:29.248110991Z
y01BuvE4WuY=,RAK4630-FDE9,-93,22.3625704,114.119536,2022-12-15T09:16:36.723440887Z
AIAAAKAAccc=,RAK4630-FDE9,-107,22.362311,114.1196039,2022-12-15T09:16:36.723440887Z
Q/NT5NJboFU=,RAK4630-FDE9,-98,22.318284800000004,114.18009599999999,2022-12-15T09:16:44.201460994Z
AIAAAKAAWtE=,RAK4630-FDE9,-113,22.3739904,114.11456,2022-12-15T09:16:51.708481204Z
y01BuvE4WuY=,RAK4630-FDE9,-85,22.3625704,114.119536,2022-12-15T09:16:51.708481204Z
AIAAAKAAWtE=,RAK4630-FDE9,-111,22.3739904,114.11456,2022-12-15T09:16:59.219704725Z
AIAAAKAAeUU=,RAK4630-FDE9,-115,22.362329799999998,114.11963329999999,2022-12-15T09:16:59.219704725Z
Q/NT5NJboFU=,RAK4630-FDE9,-102,22.318284800000004,114.18009599999999,2022-12-15T09:16:59.219704725Z
y01BuvE4WuY=,RAK4630-FDE9,-75,22.3625704,114.119536,2022-12-15T09:16:59.219704725Z
y01BuvE4WuY=,RAK4630-FDE9,-89,22.3625704,114.119536,2022-12-15T09:17:14.347962193Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T09:17:14.347962193Z
Q/NT5NJboFU=,RAK4630-FDE9,-109,22.318284800000004,114.18009599999999,2022-12-15T09:17:14.347962193Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T09:17:14.347962193Z
y01BuvE4WuY=,RAK4630-FDE9,-87,22.3625704,114.119536,2022-12-15T09:17:21.707000335Z
cnb/AC4IBBE=,RAK4630-FDE9,-116,22.3110716,114.22715,2022-12-15T09:17:21.707000335Z
ZH/a//4Ax50=,RAK4630-FDE9,-101,22.35701,114.21968,2022-12-15T09:17:21.707000335Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T09:17:21.707000335Z
Q/NT5NJboFU=,RAK4630-FDE9,-93,22.318284800000004,114.18009599999999,2022-12-15T09:17:21.707000335Z
cnb/AC4IBBE=,RAK4630-FDE9,-118,22.3110716,114.22715,2022-12-15T09:17:21.707000335Z
cnb/AC4IA/s=,RAK4630-FDE9,-118,22.3110716,114.22715,2022-12-15T09:17:21.707000335Z
AIAAAKAAWtE=,RAK4630-FDE9,-104,22.3739904,114.11456,2022-12-15T09:17:21.707000335Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T09:17:21.707000335Z
AIAAAKAAWtE=,RAK4630-FDE9,-105,22.3739904,114.11456,2022-12-15T09:17:29.259485124Z
Q/NT5NJboFU=,RAK4630-FDE9,-107,22.318284800000004,114.18009599999999,2022-12-15T09:17:29.259485124Z
AIAAAKAAeUU=,RAK4630-FDE9,-115,22.362329799999998,114.11963329999999,2022-12-15T09:17:29.259485124Z
AIAAAKAAccc=,RAK4630-FDE9,-103,22.362311,114.1196039,2022-12-15T09:17:36.774136882Z
Q/NT5NJboFU=,RAK4630-FDE9,-107,22.318284800000004,114.18009599999999,2022-12-15T09:17:36.774136882Z
y01BuvE4WuY=,RAK4630-FDE9,-86,22.3625704,114.119536,2022-12-15T09:17:44.349489193Z
y01BuvE4WuY=,RAK4630-FDE9,-84,22.3625704,114.119536,2022-12-15T09:17:51.748403417Z
Q/NT5NJboFU=,RAK4630-FDE9,-105,22.318284800000004,114.18009599999999,2022-12-15T09:17:51.748403417Z
ZH/a//4Ax50=,RAK4630-FDE9,-97,22.35703,114.21963,2022-12-15T09:17:51.748403417Z
ZH/a//4Ab1A=,RAK4630-FDE9,-107,22.3428,114.20566,2022-12-15T09:17:51.748403417Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T09:17:59.209777031Z
ZH/a//4Ax50=,RAK4630-FDE9,-102,22.35703,114.21963,2022-12-15T09:17:59.209777031Z
AIAAAKAAccc=,RAK4630-FDE9,-108,22.362311,114.1196039,2022-12-15T09:17:59.209777031Z
Q/NT5NJboFU=,RAK4630-FDE9,-113,22.318284800000004,114.18009599999999,2022-12-15T09:17:59.209777031Z
y01BuvE4WuY=,RAK4630-FDE9,-97,22.3625704,114.119536,2022-12-15T09:17:59.209777031Z
AIAAAKAAWtE=,RAK4630-FDE9,-111,22.3739904,114.11456,2022-12-15T09:18:06.707113250Z
Q/NT5NJboFU=,RAK4630-FDE9,-111,22.318284800000004,114.18009599999999,2022-12-15T09:18:06.707113250Z
y01BuvE4WuY=,RAK4630-FDE9,-99,22.3625704,114.119536,2022-12-15T09:18:06.707113250Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T09:18:06.707113250Z
y01BuvE4WuY=,RAK4630-FDE9,-95,22.3625704,114.119536,2022-12-15T09:18:14.206201915Z
ZH/a//4Ax50=,RAK4630-FDE9,-92,22.35702,114.21965,2022-12-15T09:18:14.206201915Z
ZH/a//4Ab1A=,RAK4630-FDE9,-102,22.3428,114.20566,2022-12-15T09:18:14.206201915Z
ZH/a//4Ax50=,RAK4630-FDE9,-107,22.35702,114.21965,2022-12-15T09:18:21.777170944Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T09:18:21.777170944Z
ZH/a//4Af74=,RAK4630-FDE9,-97,22.33469,114.20896,2022-12-15T09:18:21.777170944Z
Q/NT5NJboFU=,RAK4630-FDE9,-110,22.318284800000004,114.18009599999999,2022-12-15T09:18:29.224132098Z
ZH/a//4Ax50=,RAK4630-FDE9,-112,22.35702,114.21965,2022-12-15T09:18:29.224132098Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T09:18:29.224132098Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T09:18:29.224132098Z
y01BuvE4WuY=,RAK4630-FDE9,-101,22.3625704,114.119536,2022-12-15T09:18:36.712244156Z
AIAAAKAAccc=,RAK4630-FDE9,-105,22.362311,114.1196039,2022-12-15T09:18:36.712244156Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T09:18:36.712244156Z
ZH/a//4Ax50=,RAK4630-FDE9,-105,22.35702,114.21965,2022-12-15T09:18:36.712244156Z
AIAAAKAAWtE=,RAK4630-FDE9,-111,22.3739904,114.11456,2022-12-15T09:18:44.216001653Z
Q/NT5NJboFU=,RAK4630-FDE9,-104,22.318284800000004,114.18009599999999,2022-12-15T09:18:44.216001653Z
ZH/a//4Ab1A=,RAK4630-FDE9,-109,22.3428,114.20566,2022-12-15T09:18:44.216001653Z
Dr7+WcPZkeo=,RAK4630-FDE9,-110,22.3739904,114.11128319999999,2022-12-15T09:18:51.762709875Z
Q/NT5NJboFU=,RAK4630-FDE9,-108,22.318284800000004,114.18009599999999,2022-12-15T09:18:51.762709875Z
AIAAAKAAccc=,RAK4630-FDE9,-110,22.362311,114.1196039,2022-12-15T09:18:51.762709875Z
ZH/a//4Ab1A=,RAK4630-FDE9,-113,22.3428,114.20566,2022-12-15T09:18:51.762709875Z
Dr7+WcPZkeo=,RAK4630-FDE9,-113,22.3739904,114.11128319999999,2022-12-15T09:18:51.762709875Z
y01BuvE4WuY=,RAK4630-FDE9,-101,22.3625704,114.119536,2022-12-15T09:18:51.762709875Z
y01BuvE4WuY=,RAK4630-FDE9,-91,22.3625704,114.119536,2022-12-15T09:18:59.232039661Z
ZH/a//4Ab1A=,RAK4630-FDE9,-109,22.3428,114.20566,2022-12-15T09:18:59.232039661Z
AIAAAKAAccc=,RAK4630-FDE9,-104,22.362311,114.1196039,2022-12-15T09:19:06.702383272Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T09:19:06.702383272Z
ZH/a//4Ax50=,RAK4630-FDE9,-99,22.35703,114.21962,2022-12-15T09:19:06.702383272Z
ZH/a//4Ax50=,RAK4630-FDE9,-107,22.357,114.21968,2022-12-15T09:19:21.749209008Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T09:19:21.749209008Z
y01BuvE4WuY=,RAK4630-FDE9,-98,22.3625704,114.119536,2022-12-15T09:19:21.749209008Z
ZH/a//4Af74=,RAK4630-FDE9,-99,22.33469,114.20896,2022-12-15T09:19:21.749209008Z
ZH/a//4Ab1A=,RAK4630-FDE9,-110,22.3428,114.20566,2022-12-15T09:19:29.216464785Z
ZH/a//4Ax50=,RAK4630-FDE9,-102,22.357,114.21968,2022-12-15T09:19:29.216464785Z
ZH/a//4Af74=,RAK4630-FDE9,-101,22.33469,114.20896,2022-12-15T09:19:36.768623360Z
ZH/a//4Af74=,RAK4630-FDE9,-98,22.33469,114.20896,2022-12-15T09:19:44.567616313Z
y01BuvE4WuY=,RAK4630-FDE9,-97,22.3625704,114.119536,2022-12-15T09:19:44.567616313Z
AIAAAKAAccc=,RAK4630-FDE9,-109,22.362311,114.1196039,2022-12-15T09:19:51.733494761Z
AIAAAKAAWtE=,RAK4630-FDE9,-111,22.3739904,114.11456,2022-12-15T09:19:51.733494761Z
Q/NT5NJboFU=,RAK4630-FDE9,-110,22.318284800000004,114.18009599999999,2022-12-15T09:19:51.733494761Z
ZH/a//4Ax50=,RAK4630-FDE9,-101,22.357,114.21969,2022-12-15T09:19:51.733494761Z
y01BuvE4WuY=,RAK4630-FDE9,-103,22.3625704,114.119536,2022-12-15T09:19:51.733494761Z
AIAAAKAAWtE=,RAK4630-FDE9,-110,22.3739904,114.11456,2022-12-15T09:19:59.253125910Z
cnb/AC4IBBE=,RAK4630-FDE9,-111,22.3110716,114.22715,2022-12-15T09:19:59.253125910Z
Q/NT5NJboFU=,RAK4630-FDE9,-107,22.318284800000004,114.18009599999999,2022-12-15T09:19:59.253125910Z
cnb/AC4IBBE=,RAK4630-FDE9,-112,22.3110716,114.22715,2022-12-15T09:19:59.253125910Z
ZH/a//4Ax50=,RAK4630-FDE9,-96,22.357,114.21969,2022-12-15T09:19:59.253125910Z
cNN5//6OCQA=,RAK4630-FDE9,-108,0,0,2022-12-15T09:20:06.757995854Z
AIAAAKAAWtE=,RAK4630-FDE9,-110,22.3739904,114.11456,2022-12-15T09:20:06.757995854Z
y01BuvE4WuY=,RAK4630-FDE9,-97,22.3625704,114.119536,2022-12-15T09:20:06.757995854Z
cnb/AC4IA/s=,RAK4630-FDE9,-112,22.3110716,114.22715,2022-12-15T09:20:06.757995854Z
9oM/P/6EQcI=,RAK4630-FDE9,-110,22.29998,114.1729,2022-12-15T09:20:14.230268076Z
ZH/a//4Ax50=,RAK4630-FDE9,-96,22.35703,114.21967,2022-12-15T09:20:14.230268076Z
Q/NT5NJboFU=,RAK4630-FDE9,-105,22.318284800000004,114.18009599999999,2022-12-15T09:20:14.230268076Z
AIAAAKAAWtE=,RAK4630-FDE9,-109,22.3739904,114.11456,2022-12-15T09:20:14.230268076Z
9oM/P/6EQcI=,RAK4630-FDE9,-110,22.29998,114.1729,2022-12-15T09:20:14.230268076Z
cnb/AC4IA/s=,RAK4630-FDE9,-115,22.3110716,114.22715,2022-12-15T09:20:14.230268076Z
9oM/P/6EQcI=,RAK4630-FDE9,-116,22.29998,114.1729,2022-12-15T09:20:21.765336473Z
dKyHkOpmIg8=,RAK4630-FDE9,-115,22.3625842,114.1195748,2022-12-15T09:20:21.765336473Z
ZH/a//4Ax50=,RAK4630-FDE9,-105,22.35703,114.21967,2022-12-15T09:20:21.765336473Z
ZH/a//4Ab1A=,RAK4630-FDE9,-111,22.3428,114.20566,2022-12-15T09:20:21.765336473Z
cnb/AC4IA/s=,RAK4630-FDE9,-119,22.3110716,114.22715,2022-12-15T09:20:21.765336473Z
cnb/AC4IBBE=,RAK4630-FDE9,-116,22.3110716,114.22715,2022-12-15T09:20:21.765336473Z
cnb/AC4IBBE=,RAK4630-FDE9,-115,22.3110716,114.22715,2022-12-15T09:20:21.765336473Z
AIAAAKAAccc=,RAK4630-FDE9,-113,22.362311,114.1196039,2022-12-15T09:20:21.765336473Z
9oM/P/6EQcI=,RAK4630-FDE9,-111,22.29998,114.1729,2022-12-15T09:20:21.765336473Z
AIAAAKAAWtE=,RAK4630-FDE9,-113,22.3739904,114.11456,2022-12-15T09:20:21.765336473Z
ZH/a//4Ax50=,RAK4630-FDE9,-92,22.35703,114.21967,2022-12-15T09:20:29.206271878Z
Dr7+WcPZkeo=,RAK4630-FDE9,-107,22.3739904,114.11128319999999,2022-12-15T09:20:36.744570186Z
AIAAAKAAWtE=,RAK4630-FDE9,-111,22.3739904,114.11456,2022-12-15T09:20:36.744570186Z
cnb/AC4IBBE=,RAK4630-FDE9,-118,22.3110716,114.22715,2022-12-15T09:20:36.744570186Z
Dr7+WcPZkeo=,RAK4630-FDE9,-107,22.3739904,114.11128319999999,2022-12-15T09:20:36.744570186Z
ZH/a//4Av6s=,RAK4630-FDE9,-95,22.32168,114.19946,2022-12-15T09:20:36.744570186Z
ZH/a//4Ax50=,RAK4630-FDE9,-90,22.35703,114.21967,2022-12-15T09:20:36.744570186Z
9oM/P/6EQcI=,RAK4630-FDE9,-110,22.29998,114.1729,2022-12-15T09:20:36.744570186Z
